date,open,high,low,close,daily_ret
2023-07-21,17106.29,17106.29,16859.13,17030.7,-0.00441884242579782
2023-07-24,17036.79,17098.73,16941.15,17033.61,-0.00018665488040880973
2023-07-25,17061.88,17270.2,17061.88,17198.89,0.008030181902580313
2023-07-26,17205.47,17247.02,17121.99,17162.55,-0.0024945555105441164
2023-07-27,17189.3,17282.86,17189.3,17241.82,0.0030553891083406892
2023-07-28,17244.51,17328.21,17179.94,17292.93,0.002807850150569724
2023-07-31,17341.04,17463.76,17081.48,17145.43,-0.011280176967471411
2023-08-01,17141.97,17252.32,17095.86,17212.87,0.0041360473737848125
2023-08-02,17207.22,17212.55,16844.57,16893.73,-0.018218515251156253
2023-08-04,16847.24,16887.38,16748.51,16843.68,-0.00021131057668799524
2023-08-07,16870.81,17032.32,16868.74,16996.0,0.0074205091516055255
2023-08-08,17006.46,17043.56,16812.59,16877.07,-0.007608285322165731
2023-08-09,16836.64,16956.73,16798.5,16870.94,0.0020372235790513393
2023-08-10,16827.11,16827.11,16601.17,16634.7,-0.011434524407340274
2023-08-11,16644.65,16766.84,16601.25,16601.25,-0.00260744443409755
2023-08-14,16585.41,16585.41,16307.28,16393.66,-0.01156136628518678
2023-08-15,16438.63,16546.01,16437.63,16454.8,0.0009836586138867176
2023-08-16,16422.2,16446.78,16304.44,16446.78,0.0014967543934429894
2023-08-17,16411.63,16550.11,16264.65,16516.66,0.0063997299476041825
2023-08-18,16508.46,16583.95,16344.29,16381.31,-0.007702111523424926
2023-08-21,16414.14,16485.25,16347.77,16381.49,-0.001989138632910392
2023-08-22,16429.69,16535.07,16407.83,16437.61,0.0004820541349228602
2023-08-23,16440.39,16588.51,16440.39,16576.9,0.008303331003705061
2023-08-24,16651.03,16822.36,16651.03,16770.87,0.0071971523683520555
2023-08-25,16708.53,16708.53,16481.58,16481.58,-0.013582882515696948
2023-08-28,16498.86,16582.96,16498.86,16509.26,0.0006303465815211684
2023-08-29,16528.49,16627.7,16495.76,16623.65,0.0057573317344779
2023-08-30,16666.33,16780.42,16666.33,16719.82,0.003209464831189557
2023-08-31,16707.35,16712.22,16630.67,16634.51,-0.004359757831134181
2023-09-01,16640.92,16730.13,16619.23,16644.94,0.00024157318225204172
2023-09-04,16649.67,16789.69,16648.51,16789.69,0.008409776289860504
2023-09-05,16784.12,16791.61,16727.44,16791.61,0.00044625515070206845
2023-09-06,16796.37,16841.19,16732.69,16738.16,-0.003465629775957546
2023-09-07,16715.45,16715.45,16609.94,16619.14,-0.005761735400482859
2023-09-08,16609.93,16609.93,16505.64,16576.02,-0.0020415498439788626
2023-09-11,16579.83,16600.03,16398.3,16432.95,-0.008858956937435436
2023-09-12,16433.82,16579.86,16422.91,16572.71,0.008451473850875857
2023-09-13,16578.13,16653.3,16542.72,16581.51,0.00020388306763163833
2023-09-14,16581.62,16807.56,16581.62,16807.56,0.013625930397633157
2023-09-15,16809.74,16920.92,16787.74,16920.92,0.006614022584525259
2023-09-18,16893.97,16893.97,16698.24,16698.24,-0.011585790669688678
2023-09-19,16706.48,16762.52,16636.32,16636.32,-0.004199568071790116
2023-09-20,16626.61,16665.27,16522.38,16534.75,-0.005524878492970009
2023-09-21,16475.42,16475.42,16300.54,16316.67,-0.009635566194973966
2023-09-22,16267.32,16360.96,16202.43,16344.48,0.004743252115283925
2023-09-25,16345.78,16498.38,16345.78,16452.23,0.006512384236175839
2023-09-26,16440.26,16440.26,16276.07,16276.07,-0.00998706833103602
2023-09-27,16273.84,16324.22,16212.86,16310.36,0.0022440923592710327
2023-09-28,16330.71,16411.28,16311.41,16353.74,0.0014102264996440628
2023-10-02,16382.96,16575.31,16382.96,16557.31,0.010642155019605859
2023-10-03,16520.24,16571.66,16453.8,16454.34,-0.003989046163978327
2023-10-04,16419.48,16419.48,16203.34,16273.38,-0.00889796753612171
2023-10-05,16313.89,16477.61,16313.89,16453.52,0.00855896417102242
2023-10-06,16482.93,16539.13,16482.93,16520.57,0.0022835745829170584
2023-10-11,16567.43,16729.5,16567.43,16672.03,0.006313592391819389
2023-10-12,16698.85,16825.91,16684.43,16825.91,0.00760890720019658
2023-10-13,16815.91,16815.91,16726.43,16782.57,-0.001982646196370008
2023-10-16,16712.93,16712.93,16614.1,16652.24,-0.0036313201814403007
2023-10-17,16678.28,16770.64,16618.3,16642.55,-0.0021423072403149446
2023-10-18,16608.02,16612.25,16398.76,16440.91,-0.010062006187372186
2023-10-19,16416.54,16479.35,16382.4,16452.73,0.00220448401429274
2023-10-20,16434.43,16462.56,16271.82,16440.72,0.0003827330792731676
2023-10-23,16391.41,16391.41,16245.84,16251.36,-0.008544109384122534
2023-10-24,16257.8,16318.77,16163.0,16309.76,0.0031960043794363457
2023-10-25,16320.71,16459.34,16320.71,16358.89,0.002339359010729236
2023-10-26,16305.16,16305.16,16073.74,16073.74,-0.014193052996720024
2023-10-27,16112.75,16200.3,16112.75,16134.61,0.0013566895781291777
2023-10-30,16142.06,16203.33,16101.24,16149.68,0.0004720587087398975
2023-10-31,16176.58,16215.35,15975.91,16001.27,-0.01083727215517738
2023-11-01,16027.72,16099.03,15978.26,16038.56,0.0006763282612873844
2023-11-02,16094.26,16396.95,16094.26,16396.95,0.018807326338707187
2023-11-03,16412.54,16520.1,16412.54,16507.65,0.0057949592202060085
2023-11-06,16572.56,16720.56,16572.56,16649.36,0.004634166356917602
2023-11-07,16650.14,16684.95,16608.1,16684.95,0.002090673111457386
2023-11-08,16691.32,16775.23,16665.4,16740.83,0.0029662123786495798
2023-11-09,16741.16,16759.43,16680.91,16745.65,0.00026820124770332576
2023-11-10,16725.94,16725.94,16651.23,16682.67,-0.0025869995946415925
2023-11-13,16711.53,16961.02,16711.53,16839.29,0.007645021132116625
2023-11-14,16884.52,16946.38,16884.52,16915.71,0.0018472541712764023
2023-11-15,17039.62,17143.88,17034.95,17128.78,0.005232511053650191
2023-11-16,17136.52,17194.32,17089.4,17171.18,0.002022581014114788
2023-11-17,17155.86,17253.47,17147.56,17208.95,0.0030945694357495945
2023-11-20,17197.82,17219.76,17151.82,17210.47,0.0007355583440227242
2023-11-21,17239.94,17421.17,17239.94,17416.7,0.010252935915090244
2023-11-22,17325.6,17344.53,17264.95,17310.26,-0.0008853950223945972
2023-11-23,17291.33,17343.61,17228.45,17294.55,0.00018622049316019407
2023-11-24,17304.65,17336.13,17268.38,17287.42,-0.0009956861306067433
2023-11-27,17291.23,17351.93,17133.76,17137.42,-0.008895260776705993
2023-11-28,17150.3,17360.38,17145.2,17341.25,0.011133916024792523
2023-11-29,17352.11,17441.79,17323.27,17370.56,0.0010632712678746437
2023-11-30,17389.2,17433.85,17313.3,17433.85,0.0025676856899683465
2023-12-01,17422.35,17450.13,17355.89,17438.35,0.0009183606115132914
2023-12-04,17450.64,17516.61,17398.1,17421.48,-0.0016709988860007519
2023-12-05,17401.59,17401.59,17252.57,17328.01,-0.00422834924854576
2023-12-06,17340.82,17439.85,17337.47,17360.72,0.0011475812562498078
2023-12-07,17356.92,17387.94,17273.71,17278.74,-0.0045042553632785864
2023-12-08,17309.36,17465.35,17309.36,17383.99,0.004311540114712464
2023-12-11,17416.96,17451.82,17372.82,17418.34,7.923311530833033e-05
2023-12-12,17429.61,17528.72,17404.88,17450.63,0.0012059937084076822
2023-12-13,17447.51,17507.92,17438.69,17468.93,0.0012276823455037444
2023-12-14,17482.38,17668.35,17482.38,17653.11,0.009765832798509066
2023-12-15,17693.33,17743.54,17642.79,17673.87,-0.0010998494913055934
2023-12-18,17637.86,17665.91,17586.88,17652.03,0.0008033854447193622
2023-12-19,17669.84,17669.84,17497.32,17576.55,-0.005279617698858652
2023-12-20,17608.35,17657.65,17597.48,17635.2,0.0015248447469524695
2023-12-21,17531.45,17552.9,17442.76,17543.74,0.0007010258706496852
2023-12-22,17586.16,17618.17,17567.55,17596.63,0.0005953545287886719
2023-12-25,17596.27,17663.35,17595.27,17604.84,0.0004870350364025722
2023-12-26,17619.09,17751.73,17619.09,17751.73,0.007528198107847661
2023-12-27,17766.73,17897.16,17766.73,17891.5,0.0070226766546235275
2023-12-28,17900.76,17928.14,17841.76,17910.37,0.0005368487148031953
2023-12-29,17893.63,17945.7,17864.23,17930.81,0.002077834402522072
2024-01-02,17939.79,17956.74,17784.97,17853.76,-0.004795485342916628
2024-01-03,17829.28,17829.28,17518.19,17559.31,-0.01514194628162202
2024-01-04,17574.39,17609.89,17515.73,17549.65,-0.0014077302256293445
2024-01-05,17559.4,17606.79,17495.39,17519.14,-0.002292789047461885
2024-01-08,17534.52,17688.11,17534.52,17572.66,0.00217513795644253
2024-01-09,17585.4,17694.26,17517.55,17535.49,-0.0028381498288352347
2024-01-10,17495.67,17499.43,17439.27,17465.63,-0.0017169962625036561
2024-01-11,17477.88,17574.92,17476.87,17545.32,0.00385859154542767
2024-01-12,17536.05,17570.63,17469.87,17512.83,-0.001324129436218402
2024-01-15,17541.26,17632.77,17532.98,17546.82,0.00031696696816552183
2024-01-16,17523.78,17523.78,17337.58,17346.87,-0.010095424617291515
2024-01-17,17341.58,17361.05,17151.58,17161.79,-0.010367567430418778
2024-01-18,17169.1,17300.29,17169.1,17227.79,0.0034183504085829597
2024-01-19,17546.51,17682.97,17499.85,17681.52,0.007694407605843168
2024-01-22,17770.78,17869.07,17765.13,17815.1,0.0024939816935440895
2024-01-23,17840.28,17893.73,17801.89,17874.59,0.0019231760936488929
2024-01-24,17883.62,17944.98,17856.34,17875.83,-0.0004355941358626936
2024-01-25,17894.83,18014.26,17894.83,18002.62,0.006023527465753853
2024-01-26,17985.44,18029.85,17943.65,17995.03,0.0005332090846819071
2024-01-29,18001.24,18119.63,17995.11,18119.63,0.006576769155902662
2024-01-30,18083.45,18138.74,18034.63,18034.63,-0.002699706084845488
2024-01-31,17970.41,17996.33,17874.95,17889.56,-0.0044990626257274124
2024-02-01,17871.27,17968.11,17832.95,17968.11,0.005418753116034791
2024-02-02,18016.35,18059.93,17985.89,18059.93,0.0024189139309571672
2024-02-05,18047.4,18115.8,17992.17,18096.07,0.0026967873488701333
2024-02-15,18664.45,18725.47,18550.86,18644.57,-0.0010651264837699959
2024-02-16,18639.66,18715.69,18585.14,18607.25,-0.0017387656212612956
2024-02-19,18561.04,18663.74,18561.04,18635.8,0.004027791546163284
2024-02-20,18610.21,18756.33,18610.21,18753.16,0.007681267433306882
2024-02-21,18673.49,18729.03,18645.27,18676.31,0.00015101622674706938
2024-02-22,18826.85,18881.77,18758.15,18852.78,0.0013772882877380876
2024-02-23,18950.07,19012.38,18889.19,18889.19,-0.003212653040331803
2024-02-26,18899.39,18974.08,18854.71,18948.05,0.0025746862729432163
2024-02-27,18964.49,19023.01,18752.53,18854.41,-0.005804532576410004
2024-02-29,18796.54,19019.69,18794.62,18966.77,0.009056454006960868
2024-03-01,19021.35,19041.92,18923.46,18935.93,-0.004490743296348465
2024-03-04,18952.69,19333.39,18952.69,19305.31,0.018605274501930946
2024-03-05,19398.97,19453.85,19332.73,19386.92,-0.0006211670001037284
2024-03-06,19283.61,19532.3,19246.3,19499.45,0.011192924976184404
2024-03-07,19678.36,19794.57,19630.79,19693.52,0.0007703894023689539
2024-03-08,19966.49,20065.5,19638.13,19785.32,-0.009073702989358723
2024-03-11,19671.9,19828.7,19649.67,19726.08,0.0027541823616428207
2024-03-12,19672.76,19917.06,19664.71,19914.55,0.012290598777192407
2024-03-13,20024.83,20112.81,19866.73,19928.51,-0.00481002834980393
2024-03-14,19920.63,19995.51,19775.5,19937.92,0.0008679444375001566
2024-03-15,19845.45,19888.13,19682.5,19682.5,-0.008210950117029325
2024-03-18,19706.11,19879.86,19706.11,19879.85,0.008816554865470616
2024-03-19,19798.12,19921.25,19762.16,19857.2,0.0029841217246890928
2024-03-20,19879.25,19994.42,19728.43,19784.45,-0.004768791579159104
2024-03-21,19843.8,20199.3,19843.8,20199.09,0.017904332839476345
2024-03-22,20232.06,20296.1,20084.31,20228.43,-0.0001794182105036013
2024-03-25,20228.64,20285.38,20172.8,20192.25,-0.0017989345798827827
2024-03-26,20208.88,20397.07,19977.4,20126.49,-0.0040769206408272085
2024-03-27,20158.07,20255.1,20108.96,20200.12,0.0020860131947155747
2024-03-28,20213.34,20222.2,20065.93,20146.55,-0.0033042535276208707
2024-03-29,20156.34,20335.92,20156.34,20294.45,0.006851938397546498
2024-04-01,20319.73,20387.23,20217.58,20222.33,-0.004793370778056527
2024-04-02,20359.81,20466.57,20359.81,20466.57,0.005243663865232451
2024-04-03,20388.84,20403.73,20269.66,20337.6,-0.0025131395410431523
2024-04-08,20395.05,20487.83,20379.83,20417.7,0.0011105635926365043
2024-04-09,20521.56,20820.81,20521.56,20796.2,0.013382998173628202
2024-04-10,20789.42,20883.69,20763.53,20763.53,-0.0012453449879794576
2024-04-11,20713.25,20770.83,20651.88,20753.22,0.0019296826910311093
2024-04-12,20772.79,20825.04,20713.87,20736.57,-0.0017436271199006148
2024-04-15,20586.53,20623.77,20449.77,20449.77,-0.00664317881643961
2024-04-16,20365.11,20365.11,19844.54,19901.96,-0.022742327441393706
2024-04-17,19986.62,20264.99,19986.62,20213.33,0.011343088526224232
2024-04-18,20126.57,20363.09,20057.81,20301.2,0.008676590198926082
2024-04-19,19992.06,19992.06,19291.88,19527.12,-0.0232562327243917
2024-04-22,19466.44,19695.49,19395.31,19411.22,-0.002836676865415444
2024-04-23,19564.38,19709.0,19509.74,19599.28,0.0017838541267343189
2024-04-24,19770.46,20165.77,19770.46,20131.74,0.018273727571336273
2024-04-25,20003.0,20003.0,19848.57,19857.42,-0.007277908313753079
2024-04-26,20094.17,20226.29,20087.61,20120.51,0.001310827966519712
2024-04-29,20235.93,20495.52,20235.93,20495.52,0.01282817246353396
2024-04-30,20508.48,20559.97,20396.6,20396.6,-0.005455304342398937
2024-05-02,20360.67,20360.67,20222.44,20222.44,-0.006789069318445806
2024-05-03,20381.98,20521.49,20272.34,20330.32,-0.0025345918306268755
2024-05-06,20479.8,20639.9,20479.8,20523.31,0.0021245324661374188
2024-05-07,20634.62,20689.19,20493.8,20653.53,0.0009164210438572518
2024-05-08,20604.18,20700.51,20547.48,20700.51,0.004675264921972122
2024-05-09,20710.05,20754.61,20560.77,20560.77,-0.007208094620727579
2024-05-10,20582.12,20765.82,20574.01,20708.84,0.006156800174131671
2024-05-13,20905.16,20933.28,20816.42,20857.71,-0.002269774543701253
2024-05-14,20835.95,20994.53,20816.77,20985.85,0.007194296396372479
2024-05-15,20984.7,21308.32,20984.7,21147.21,0.007744213641367237
2024-05-16,21319.02,21515.52,21249.88,21304.26,-0.0006923395165444601
2024-05-17,21346.75,21346.75,21218.34,21258.47,-0.00413552414301932
2024-05-20,21278.38,21338.35,21102.18,21271.63,-0.0003172233976458383
2024-05-21,21239.26,21307.08,21131.62,21236.75,-0.00011817737529451477
2024-05-22,21248.99,21567.48,21248.99,21551.83,0.014251971505469196
2024-05-23,21668.84,21668.84,21475.99,21607.43,-0.0028340234179586865
2024-05-24,21442.67,21608.72,21381.25,21565.34,0.005720836071254176
2024-05-27,21699.98,21871.34,21699.98,21803.77,0.004782953717008098
2024-05-28,21812.2,21937.4,21812.2,21858.41,0.002118539166154676
2024-05-29,21846.41,21906.1,21662.5,21662.5,-0.008418316785229196
2024-05-30,21481.39,21558.36,21364.24,21364.48,-0.005442385246019921
2024-05-31,21400.83,21539.03,21174.22,21174.22,-0.010588841647730551
2024-06-03,21388.71,21612.54,21372.08,21536.76,0.006921876073872513
2024-06-04,21513.85,21529.98,21308.97,21356.62,-0.0073083153410477
2024-06-05,21385.0,21510.86,21264.63,21484.88,0.004670563479074241
2024-06-06,21856.13,21970.63,21847.68,21902.7,0.002130752333555863
2024-06-07,21823.62,21920.85,21823.62,21858.38,0.0015927696688267101
2024-06-11,21984.42,22003.71,21792.12,21792.12,-0.008747103630662001
2024-06-12,21841.81,22094.94,21841.81,22048.96,0.009484104110419223
2024-06-13,22217.64,22440.1,22211.08,22312.04,0.004248876118255751
2024-06-14,22311.93,22504.72,22252.02,22504.72,0.00864066891568771
2024-06-17,22468.11,22567.34,22431.26,22496.53,0.001264903901574188
2024-06-18,22690.34,22787.67,22642.94,22757.43,0.0029567648611699138
2024-06-19,22858.45,23275.3,22858.45,23209.54,0.015359309139508559
2024-06-20,23196.69,23406.1,23180.7,23406.1,0.009027581090233161
2024-06-21,23193.9,23351.17,23151.15,23253.39,0.002564898529354709
2024-06-24,23124.31,23131.68,22813.7,22813.7,-0.013432184571128825
2024-06-25,22695.15,22875.97,22503.0,22875.97,0.00796734103982577
2024-06-26,22938.57,23074.74,22893.75,22986.69,0.0020977768012564457
2024-06-27,22859.93,22922.56,22765.16,22905.98,0.002014441863995131
2024-06-28,22896.72,23142.4,22896.72,23032.25,0.005919188425241639
2024-07-01,23042.7,23187.88,23015.17,23058.57,0.0006887213737973852
2024-07-02,23012.74,23041.9,22833.78,22879.37,-0.005795485457186
2024-07-03,23009.82,23172.43,22994.28,23172.43,0.007066982705644875
2024-07-04,23360.88,23571.82,23360.88,23522.53,0.0069196879569604075
2024-07-05,23532.01,23628.86,23491.79,23556.59,0.0010445346572605096
2024-07-08,23550.64,24011.64,23505.86,23878.15,0.013906628439821711
2024-07-09,23888.2,24126.66,23607.92,23900.08,0.0004973166668063023
2024-07-10,23744.88,24040.61,23682.49,24007.08,0.011042380504765692
2024-07-11,24242.03,24416.67,24151.8,24390.03,0.006105099284177129
2024-07-12,23955.67,24045.73,23774.22,23916.93,-0.0016171536842842782
2024-07-15,23927.91,24018.31,23759.51,23879.36,-0.002029011309387263
2024-07-16,23880.33,24174.18,23861.77,23997.25,0.004896079744291626
2024-07-17,23827.27,23993.68,23650.94,23769.82,-0.0024111029085581714
2024-07-18,23373.01,23450.91,23148.74,23398.47,0.001089290596290482
2024-07-19,23228.04,23235.82,22865.84,22869.26,-0.015445986833155234
2024-07-22,22818.86,22818.86,22130.88,22256.99,-0.02462305303595358
2024-07-23,22514.75,22871.84,22514.75,22871.84,0.015860269378962677
2024-07-26,22206.93,22206.93,21889.61,22119.21,-0.003950118273890246
2024-07-29,22321.37,22471.4,22128.14,22164.49,-0.00702824244210809
2024-07-30,22040.04,22276.39,21833.85,22223.57,0.008327117373652548
2024-07-31,22088.78,22315.31,22046.29,22199.35,0.005005708780656981
2024-08-01,22546.4,22652.21,22465.06,22642.1,0.00424458006599715
2024-08-02,22141.2,22141.2,21636.22,21638.09,-0.022722797319025156
2024-08-05,20982.92,20982.92,19783.5,19830.88,-0.05490370263052036
2024-08-06,20344.39,20751.5,19662.74,20501.02,0.007698928304068042
2024-08-07,20638.28,21306.23,20638.28,21295.28,0.03183404818618607
2024-08-08,21047.16,21074.19,20723.26,20870.1,-0.008412536418215155
2024-08-09,21212.0,21613.76,21212.0,21469.0,0.012115783518762857
2024-08-12,21598.93,21897.98,21598.93,21773.26,0.008071233158309044
2024-08-13,21816.07,21866.63,21698.47,21796.57,-0.0008938365159261163
2024-08-14,21952.03,22155.29,21942.22,22027.25,0.003426562372591535
2024-08-15,22005.69,22089.04,21895.17,21895.17,-0.005022337404553157
2024-08-16,22114.72,22374.94,22114.72,22349.33,0.010608770990543803
2024-08-19,22338.83,22485.91,22307.17,22409.63,0.003169369210473283
2024-08-20,22464.07,22545.89,22369.25,22429.1,-0.0015567081121097281
2024-08-21,22316.78,22358.88,22165.82,22237.89,-0.0035350081866648564
2024-08-22,22254.59,22315.92,22096.26,22148.83,-0.0047522780693779465
2024-08-23,22042.59,22159.27,21935.98,22158.05,0.005238041446127717
2024-08-26,22250.49,22449.45,22164.53,22240.12,-0.00046605715199987685
2024-08-27,22179.21,22205.11,22059.51,22185.0,0.0002610552855579762
2024-08-28,22210.57,22370.66,22108.86,22370.66,0.007207829425359247
2024-08-29,22136.31,22273.62,22010.89,22201.85,0.002960746393594782
2024-08-30,22230.07,22342.25,22230.07,22268.09,0.0017102960089645514
2024-09-02,22341.9,22439.31,22178.04,22235.1,-0.0047802559316800775
2024-09-03,22240.11,22303.5,22092.21,22092.21,-0.006650146964201187
2024-09-04,21574.65,21574.65,20922.17,21092.75,-0.022336399431740595
2024-09-05,21271.09,21488.81,21150.99,21187.71,-0.003919874345884478
2024-09-06,21255.45,21461.71,21125.14,21435.19,0.008456184178645909
2024-09-09,21127.81,21163.91,20922.51,21144.44,0.000787114234745534
2024-09-10,21252.57,21324.43,20977.0,21064.08,-0.008869045014320509
2024-09-11,21089.18,21134.05,21031.0,21031.0,-0.0027587606535673936
2024-09-12,21373.64,21706.85,21373.64,21653.25,0.01308200194257969
2024-09-13,21754.36,21796.39,21643.22,21759.65,0.00024316964507353767
2024-09-16,21800.0,21854.74,21736.7,21850.08,0.0022972477064220342
2024-09-18,21813.54,21859.16,21584.63,21678.84,-0.006175063744811693
2024-09-19,21675.4,22042.69,21656.66,22042.69,0.016945016008931724
2024-09-20,22246.24,22354.54,22136.53,22159.42,-0.003902681981314715
2024-09-23,22170.94,22307.46,22170.94,22285.53,0.005168477295053764
2024-09-24,22273.79,22431.78,22154.55,22431.78,0.0070930901296994975
2024-09-25,22569.29,22785.32,22569.29,22761.6,0.008520870616665288
2024-09-26,22841.42,22961.77,22769.24,22858.81,0.0007613362041416494
2024-09-27,22978.97,23079.21,22806.83,22822.79,-0.006796649284106282
2024-09-30,22643.91,22691.23,22224.54,22224.54,-0.018520211394586816
2024-10-01,22329.65,22446.86,22311.33,22390.39,0.002720150114309705
2024-10-04,22459.1,22493.05,22193.5,22302.71,-0.006963324443098773
2024-10-07,22479.24,22719.07,22479.24,22702.56,0.009934499564931976
2024-10-08,22691.32,22691.32,22418.38,22611.39,-0.003522492301020863
2024-10-09,22637.17,22885.95,22637.17,22659.08,0.0009678771683918619
2024-10-11,22726.19,23011.11,22726.19,22901.64,0.007720167788793475
2024-10-14,22947.32,23015.55,22799.14,22975.29,0.0012188787187350503
2024-10-15,23083.7,23353.91,23082.06,23292.04,0.009025416202775194
2024-10-16,22990.64,23258.52,22866.73,23010.98,0.0008847078637219674
2024-10-17,23114.21,23191.79,22950.7,23053.84,-0.0026118132525402293
2024-10-18,23620.57,23713.7,23378.36,23487.27,-0.005643386251898197
2024-10-21,23602.98,23678.51,23480.06,23542.53,-0.0025611172826481843
2024-10-22,23428.11,23535.43,23269.86,23535.43,0.00458082192716347
2024-10-23,23402.24,23486.45,23318.84,23334.76,-0.0028834846578790208
2024-10-24,23446.64,23446.64,23150.77,23192.52,-0.010838226713934196
2024-10-25,23255.07,23388.53,23222.77,23348.45,0.004015468454835913
2024-10-28,23455.69,23547.12,23164.42,23198.07,-0.01098326248343151
2024-10-29,23048.45,23056.57,22711.1,22926.59,-0.005287123429124296
2024-10-30,22985.13,23116.33,22801.45,22820.43,-0.0071655022181732475
2024-11-01,22438.93,22828.98,22231.94,22780.08,0.015203487866845666
2024-11-04,22839.18,23020.99,22792.77,22965.39,0.005526030269037641
2024-11-05,22870.11,23178.8,22849.83,23106.79,0.010348878951609741
2024-11-06,23112.95,23439.39,23035.3,23217.38,0.004518246264540116
2024-11-07,23180.01,23518.63,23132.94,23408.82,0.009871005232525931
2024-11-08,23608.11,23699.7,23509.13,23553.89,-0.002296668390650569
2024-11-11,23477.75,23563.8,23306.66,23529.64,0.002210177721459594
2024-11-12,23276.76,23276.76,22981.77,22981.77,-0.012673155542266112
2024-11-13,22894.91,23046.47,22860.23,22860.23,-0.0015147471643260912
2024-11-14,22821.04,22893.82,22619.71,22715.38,-0.004629937987050581
2024-11-15,22767.11,22940.8,22690.77,22742.77,-0.0010690860631850096
2024-11-18,22693.96,22781.77,22503.69,22546.54,-0.006496001579274768
2024-11-19,22614.74,22906.69,22578.75,22848.8,0.010349886843713296
2024-11-20,22872.91,22977.56,22622.47,22688.36,-0.008068496750085585
2024-11-21,22671.66,22708.57,22490.28,22555.66,-0.005116519919582396
2024-11-22,22799.53,23019.04,22799.53,22904.32,0.004596147376722204
2024-11-25,22996.05,23172.43,22948.37,22948.37,-0.0020733995620987322
2024-11-26,22789.6,22832.11,22645.13,22678.76,-0.00486362200301893
2024-11-27,22665.58,22743.99,22334.78,22334.78,-0.014594817339772637
2024-11-28,22380.45,22413.25,22124.31,22298.9,-0.003643805196052785
2024-11-29,22202.28,22429.86,22055.38,22262.5,0.0027123340485752934
2024-12-02,22456.5,22802.53,22456.5,22736.93,0.012487698439204609
2024-12-03,22972.3,23144.78,22972.3,23027.46,0.002401152692590669
2024-12-04,23126.08,23255.33,23034.7,23255.33,0.005588928171138319
2024-12-05,23308.29,23387.17,23225.31,23267.94,-0.0017311437261163798
2024-12-06,23278.68,23361.12,23137.62,23193.27,-0.0036690224703462837
2024-12-09,23287.79,23325.99,23172.22,23273.25,-0.0006243615216385834
2024-12-10,23228.26,23329.01,23071.43,23125.08,-0.004442002973963466
2024-12-11,23108.36,23108.36,22880.57,22903.63,-0.008859564244282137
2024-12-12,23050.64,23189.29,23030.48,23046.8,-0.00016658973460170756
2024-12-13,23002.37,23097.52,22920.84,23020.48,0.0007873101771687097
2024-12-16,23207.21,23264.4,22959.91,23039.9,-0.007209397424334796
2024-12-17,23131.57,23223.51,23018.01,23018.01,-0.004909307928515072
2024-12-18,23014.43,23211.17,22934.59,23168.67,0.006701882253872915
2024-12-19,22947.56,22947.56,22743.3,22932.25,-0.0006671733291034876
2024-12-20,22798.39,22845.59,22510.25,22510.25,-0.012638611761619956
2024-12-23,22811.56,23132.25,22811.56,23104.54,0.012843488126195624
2024-12-24,23260.74,23326.25,23120.24,23120.24,-0.0060402205604809245
2024-12-25,23226.35,23296.36,23159.36,23220.13,-0.00026779928830822364
2024-12-26,23276.08,23320.62,23241.94,23246.94,-0.0012519290189758614
2024-12-27,23251.28,23335.66,23204.35,23275.68,0.0010494045919193784
2024-12-30,23274.26,23331.67,23159.7,23190.2,-0.0036117152596901736
2024-12-31,23094.07,23123.96,22972.99,23035.1,-0.0025534693538211695
2025-01-02,22975.71,23038.08,22713.63,22832.06,-0.006252255098971871
2025-01-03,23018.56,23092.07,22905.4,22908.3,-0.004790047683260856
2025-01-06,23131.79,23553.29,23131.79,23547.71,0.017980450280760785
2025-01-07,23824.72,23943.95,23651.27,23651.27,-0.007280253451037444
2025-01-08,23522.29,23671.28,23388.63,23407.33,-0.0048872792572491885
2025-01-09,23406.72,23463.96,23081.13,23081.13,-0.013910107866458854
2025-01-10,23067.46,23202.25,22989.67,23011.86,-0.002410321725929032
2025-01-13,23070.32,23070.32,22458.22,22488.33,-0.025226784890716614
2025-01-14,22573.96,22797.52,22542.93,22797.52,0.009903446271722016
2025-01-15,22757.46,22777.34,22509.65,22514.57,-0.01067298371610892
2025-01-16,22817.52,23147.69,22817.52,23025.1,0.009097395334812797
2025-01-17,23190.12,23209.88,22905.53,23148.08,-0.0018128409857299799
2025-01-20,23203.47,23346.64,23176.43,23266.82,0.002730195095819621
2025-01-21,23266.49,23377.64,23174.02,23300.01,0.00144069861848517
2025-01-22,23472.67,23642.08,23472.67,23525.41,0.002246868379268463
2025-02-03,22796.71,22796.71,22502.2,22694.71,-0.004474329848473735
2025-02-04,22836.27,22934.31,22720.62,22793.96,-0.0018527544121698103
2025-02-05,22916.38,23249.33,22916.38,23161.58,0.010699770208034698
2025-02-06,23226.5,23348.42,23216.65,23316.6,0.003879189718640319
2025-02-07,23289.97,23478.27,23254.17,23478.27,0.008085025442282623
2025-02-10,23421.77,23448.16,23163.85,23252.14,-0.007242407384241312
2025-02-11,23321.92,23485.51,23289.76,23384.05,0.00266401737078259
2025-02-12,23449.31,23528.61,23289.75,23289.75,-0.006804464608979988
2025-02-13,23263.28,23413.1,23206.45,23399.41,0.005851711366583023
2025-02-14,23198.39,23276.24,23142.95,23152.61,-0.0019734128101130954
